run_id,run_number,commit_sha,commit_message,status,job_name,step_name,step_status,step_number,step_started_at,step_completed_at,step_duration,scenario_id,execution_mode,cache
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Tests parallel,Upload test artifact,success,7,2026-06-03T13:42:55Z,2026-06-03T13:42:55Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Tests parallel,Fail job if tests failed,success,8,2026-06-03T13:42:55Z,2026-06-03T13:42:55Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Tests parallel,Post Set up Python,success,15,2026-06-03T13:42:55Z,2026-06-03T13:42:56Z,1.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Tests parallel,Post Checkout,success,16,2026-06-03T13:42:56Z,2026-06-03T13:42:56Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Tests parallel,Complete job,success,17,2026-06-03T13:42:56Z,2026-06-03T13:42:56Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Set up job,success,1,2026-06-03T13:42:46Z,2026-06-03T13:42:47Z,1.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Checkout,success,2,2026-06-03T13:42:47Z,2026-06-03T13:42:48Z,1.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Set up Python,success,3,2026-06-03T13:42:48Z,2026-06-03T13:42:50Z,2.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Install dependencies,success,4,2026-06-03T13:42:50Z,2026-06-03T13:42:55Z,5.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Run Ruff,success,5,2026-06-03T13:42:55Z,2026-06-03T13:42:55Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Upload lint artifact,success,6,2026-06-03T13:42:55Z,2026-06-03T13:42:56Z,1.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Post Set up Python,success,11,2026-06-03T13:42:56Z,2026-06-03T13:42:56Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Post Checkout,success,12,2026-06-03T13:42:56Z,2026-06-03T13:42:56Z,0.0,baseline,parallel,enabled
26888748493,2,f6d337a996d107dd279f58cc2c0066b58361482e,Update GitHub Actions versions,success,Lint,Complete job,success,13,2026-06-03T13:42:56Z,2026-06-03T13:42:56Z,0.0,baseline,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Prepare scenario,Set up job,success,1,2026-06-03T13:43:47Z,2026-06-03T13:43:48Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Prepare scenario,Checkout,success,2,2026-06-03T13:43:48Z,2026-06-03T13:43:48Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Prepare scenario,Read experiment scenario,success,3,2026-06-03T13:43:48Z,2026-06-03T13:43:48Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Prepare scenario,Post Checkout,success,6,2026-06-03T13:43:48Z,2026-06-03T13:43:49Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Prepare scenario,Complete job,success,7,2026-06-03T13:43:49Z,2026-06-03T13:43:49Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Set up job,success,1,2026-06-03T13:43:52Z,2026-06-03T13:43:53Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Checkout,success,2,2026-06-03T13:43:53Z,2026-06-03T13:43:54Z,1.0,r03_cache_warm,parallel,enabled
